artist,track_name,ms_played
Dua Lipa,Break My Heart,55034
Lil Uzi Vert,Just Wanna Rock,77012
Kelly Clarkson,Underneath The Tree,295742
Farruko,Pepas,153212
CKay,Love Nwantiti,207934
Doja Cat,Paint The Town Red,266752
Morgan Wallen,Last Night,93923
Maroon 5,Memories,148786
Cardi B,Up,130357
Harry Styles,As It Was,102253
Lil Nas X,Montero (Call Me By Your Name),295854
Dua Lipa,Dance The Night,152560
Morgan Wallen,Last Night,30363
David Guetta & Bebe Rexha,I'm Good (Blue),132646
Shouse,Love Tonight,150193
Nathan Evans,Wellerman,208522
SAINt JHN,Roses (Imanbek Remix),171200
Ariana Grande,Positions,275358
Maroon 5,Memories,12120
Beyonce,Cuff It,88289
Zach Bryan & Kacey Musgraves,I Remember Everything,36614
Harry Styles,Watermelon Sugar,271312
Gayle,abcdefu,157412
Billie Eilish,What Was I Made For?,229115
Morgan Wallen,Last Night,226702
Ed Sheeran,Eyes Closed,25531
DaBaby & Roddy Ricch,Rockstar,242431
David Kushner,Daylight,48450
Metro Boomin, The Weeknd & 21 Savage,Creepin',179135
Doja Cat,Paint The Town Red,234421
Internet Money & Gunna & Don Toliver & NAV,Lemonade,45970
Ed Sheeran,Shivers,251192
Wham!,Last Christmas,147283
Shouse,Love Tonight,85070
Glass Animals,Heat Waves,249586
Nicki Minaj,Super Freaky Girl,52821
Acraze & Cherish,Do It To It,219744
Drake & 21 Savage & Project Pat,Knife Talk,16991
Latto,Big Energy,2418
Drake & 21 Savage,Rich Flex,106892
SAINt JHN,Roses (Imanbek Remix),206061
Lewis Capaldi,Someone You Loved,261797
Billie Eilish,Happier Than Ever,12699
Meghan Trainor,Made You Look,103454
Joji,Glimpse Of Us,36294
Arizona Zervas,Roxanne,166437
Lady Gaga & Ariana Grande,Rain On Me,198450
Nicki Minaj,Super Freaky Girl,54479
Acraze & Cherish,Do It To It,137723
Latto,Big Energy,189060
Masked Wolf,Astronaut In The Ocean,97108
Justin Bieber,Ghost,216657
Doja Cat & The Weeknd,You Right,238635
Post Malone,Chemical,250323
Eslabon Armado & Peso Pluma,Ella Baila Sola,174583
David Kushner,Daylight,138832
Olivia Rodrigo,Drivers License,290801
Stephen Sanchez,Until I Found You,23979
Miley Cyrus,Flowers,282241
Zach Bryan & Kacey Musgraves,I Remember Everything,158407
Bad Bunny & Chencho Corleone,Me porto bonito,245087
Lil Nas & Jack Harlow,Industry Baby,233276
Kodak Black,Super Gremlin,232935
Pop Smoke & Lil Baby & DaBaby,For The Night,34344
Nathan Evans,Wellerman,47777
Wham!,Last Christmas,44339
Trevor Daniel,Falling,222044
Gunna,Fukumean,286304
Carolina Gaitan, Mauro Castillo, Adassa, Rhenzy Feliz, Diane Guerrero, Stephanie Beatriz,We Don't Talk About Bruno,126083
Bad Bunny & Chencho Corleone,Me porto bonito,9988
Mariah Carey,All I Want For Christmas Is You,262325
The Weeknd,Take My Breath,76136
Fireboy DML & Ed Sheeran,Peru,37353
Machine Gun Kelly & BLACKBEAR,My Ex's Best Friend,60465
Morgan Wallen,Wasted On You,166320
Miley Cyrus,Flowers,280745
Lil Nas X,Thats What I Want,32865
Taylor Swift,Anti-Hero,273842
Lady Gaga & Ariana Grande,Rain On Me,240572
SAINt JHN,Roses,243454
WizKid & Justin Bieber & Tems,Essence,297817
Cardi B,Up,125219
Doja Cat,Need To Know,10133
Miley Cyrus,Midnight Sky,135534
BTS,Butter,217064
Lil Tjay & 6LACK,Calling My Phone,40598
Olivia Rodrigo,Drivers License,98283
Taylor Swift,Anti-Hero,297168
Tate McRae,Greedy,73703
Eslabon Armado & Peso Pluma,Ella Baila Sola,33222
BTS,Dynamite,192891
Doja Cat & The Weeknd,You Right,58128
Lil Nas X,Montero (Call Me By Your Name),297049
Luke Combs,Forever After All,222280
Morgan Wallen,Last Night,136213
Saweetie & Doja Cat,Best Friend,293164
Taylor Swift,Cruel Summer,51835
Burl Ives,A Holly Jolly Christmas,94067
AJR,Bang!,206026
Stephen Sanchez,Until I Found You,279331
The Weeknd & Ariana Grande,Save Your Tears,83400
Lizzo,About Damn Time,89916
Doja Cat,Woman,157219
Morgan Wallen,Thinkin' Bout Me,179577
Doja Cat,Need To Know,101071
Cardi B & Megan Thee Stallion,WAP,173065
Future & Drake,Life Is Good,83112
Billie Eilish,Therefore I Am,258484
Kodak Black,Super Gremlin,19964
Giveon,Heartbreak Anniversary,269502
Taylor Swift,Anti-Hero,36336
Olivia Rodrigo,Drivers License,175956
Metro Boomin, The Weeknd & 21 Savage,Creepin',103644
Justin Bieber & Quavo,Intentions,62491
Bad Bunny & Chencho Corleone,Me porto bonito,189441
Powfu & Beabadoobee,Death Bed,182538
Steve Lacy,Bad Habit,159059
The Weeknd,Take My Breath,91184
Zach Bryan & Kacey Musgraves,I Remember Everything,90171
Silk Sonic (Bruno Mars & Anderson .Paak),Leave The Door Open,4552
Ariana Grande,Santa Tell Me,168082
Jack Harlow & DaBaby, Tory Lanez & Lil' Wayne,WHATS POPPIN,230965
Olivia Rodrigo,Vampire,273794
Silk Sonic (Bruno Mars & Anderson .Paak),Leave The Door Open,115176
Post Malone,Circles,42087
Fifty Fifty,Cupid,136829
Powfu & Beabadoobee,Death Bed,113325
Zach Bryan,Something In The Orange,191577
Olivia Rodrigo,Vampire,207697
Ariana Grande,Positions,37789
Doja Cat & SZA,Kiss Me More,55263
The Weeknd,Take My Breath,268131
Miley Cyrus,Flowers,170376
Drake & 21 Savage & Project Pat,Knife Talk,79930
Gayle,abcdefu,283421
BTS,Butter,223549
Tate McRae,You Broke Me First,109751
Lil Tjay & 6LACK,Calling My Phone,229285
JVKE,golden hour,120294
Taylor Swift,Lavender Haze,275514
Nat King Cole,The Christmas Song (Merry Christmas To You),211955
Billie Eilish,Bad Guy,6710
Joji,Glimpse Of Us,287373
Lil Mosey,Blueberry Faygo,130087
The Weeknd & Ariana Grande,Die For You,146778
Surf Mesa & Emilee,ILY (I Love You Baby),240289
Lizzo,About Damn Time,92662
Meghan Trainor,Made You Look,180677
Billie Eilish,Bad Guy,124573
Morgan Wallen,Thinkin' Bout Me,236809
Drake & 21 Savage,Rich Flex,3782
Tate McRae,She's All I Wanna Be,278541
Dua Lipa,Don't Start Now,227422
Ava Max,Kings & Queens,259926
Elton John & Dua Lipa,Cold Heart,142923
Billie Eilish,Happier Than Ever,159342
Taylor Swift,Lavender Haze,57561
Coldplay & BTS,My Universe,266512
Chris Brown & Young Thug,Go Crazy,276252
Lizzo,About Damn Time,61716
Lil Uzi Vert,Just Wanna Rock,224502
Lost Frequencies & Calum Scott,Where Are You Now,232926
Cardi B & Megan Thee Stallion,WAP,222812
Jordan Davis & Luke Bryan,Buy Dirt,24108
Bad Bunny & Chencho Corleone,Me porto bonito,204972
Doja Cat & SZA,Kiss Me More,112952
The Weeknd & Ariana Grande,Save Your Tears,16996
Maren Morris,The Bones,153605
Eslabon Armado & Peso Pluma,Ella Baila Sola,243025
The Weeknd & Ariana Grande,Save Your Tears,215037
The Weeknd & Ariana Grande,Die For You,186667
Tate McRae,Greedy,193881
Metro Boomin, The Weeknd & 21 Savage,Creepin',132739
Roddy Ricch,The Box,104670
Jack Harlow,First Class,119680
Dean Martin,Let It Snow! Let It Snow! Let It Snow!,124770
Maroon 5 & Megan Thee Stallion,Beautiful Mistakes,194224
Jawsh 685 & Jason Derulo,Savage Love (Laxed - Siren Beat),230228
Lil Mosey,Blueberry Faygo,29643
Bad Bunny & Jhay Cortez,Dakiti,140000
Taylor Swift,Lavender Haze,284086
Ed Sheeran,Shivers,214886
Shouse,Love Tonight,74792
Drake & 21 Savage,Jimmy Cooks,176550
Em Beihold,Numb Little Bug,285660
Justin Bieber & Chance The Rapper,Holy,234031
Bailey Zimmerman,Rock And A Hard Place,234552
Lil Nas X,Thats What I Want,80049
Morgan Wallen,Thought You Should Know,157327
Dua Lipa,Break My Heart,280768
Maroon 5,Memories,86881
Imagine Dragons & JID,Enemy,12490
Kane Brown With Katelyn Brown,Thank God,145872
SZA,Kill Bill,12222
The Weeknd & Ariana Grande,Die For You,220524
Harry Styles,Adore You,231250
Kelly Clarkson,Underneath The Tree,117509
SZA,Snooze,55760
Billie Eilish,Bad Guy,123298
Luke Combs,Forever After All,83566
Doja Cat & SZA,Kiss Me More,249947
Bobby Helms,Jingle Bell Rock,293931
Zach Bryan,Something In The Orange,1755
JVKE,golden hour,191474
Oliver Tree & Robin Schulz,Miss You,263015
Harry Styles,Late Night Talking,268816
The Ronettes,Sleigh Ride,269897
Luke Combs,The Kind of Love We Make,71520
SZA,Snooze,223799
Olivia Rodrigo,Drivers License,122289
Drake & Future & Young Thug,Way 2 Sexy,173166
Elton John & Dua Lipa,Cold Heart,57564
Olivia Rodrigo,Drivers License,38062
Morgan Wallen,You Proof,44969
Lizzo,About Damn Time,103134
Nicky Youre & dazy,Sunroof,184266
Camila Cabello & DaBaby,My Oh My,161524
Taylor Swift,Anti-Hero,89834
Morgan Wallen,Sand In My Boots,11484
Post Malone & Doja Cat,I Like You (A Happier Song),85274
Billie Eilish,Bad Guy,134803
Billie Eilish,Happier Than Ever,275685
Latto,Big Energy,58646
DJ Ti.sto,The Business,58123
Drake & Lil Durk,Laugh Now Cry Later,291883
The Weeknd,Blinding Lights,23254
Carolina Gaitan, Mauro Castillo, Adassa, Rhenzy Feliz, Diane Guerrero, Stephanie Beatriz,We Don't Talk About Bruno,280262
Farruko,Pepas,88950
Doja Cat,Vegas,275606
Pop Smoke,What You Know Bout Love,30823
Gayle,abcdefu,268401
Cardi B,Up,98860
The Weeknd & Ariana Grande,Save Your Tears,252008
The Ronettes,Sleigh Ride,42501
Imagine Dragons & JID,Enemy,265141
Taylor Swift,Lavender Haze,50039
Lil Uzi Vert,Just Wanna Rock,24212
Shouse,Love Tonight,108391
Bad Bunny & Chencho Corleone,Me porto bonito,107305
Coi Leray,Players,2942
Lil Nas X,Thats What I Want,143690
Jordan Davis & Luke Bryan,Buy Dirt,125603
Post Malone,Circles,52424
Tate McRae,You Broke Me First,25768
Doja Cat & The Weeknd,You Right,280038
Olivia Rodrigo,Traitor,138765
Doja Cat & The Weeknd,You Right,100584
Harry Styles,Late Night Talking,62347
Doja Cat,Need To Know,172228
Meghan Trainor,Made You Look,224611
Cardi B & Megan Thee Stallion,WAP,179166
Post Malone,Chemical,202010
Morgan Wallen,You Proof,155603
Meghan Trainor,Made You Look,197669
Zach Bryan,Something In The Orange,171336
Stephen Sanchez,Until I Found You,92492
Bad Bunny & Chencho Corleone,Me porto bonito,137673
Cardi B & Megan Thee Stallion,WAP,53371
24kGoldn & Iann Dior,Mood,251651
Coi Leray,Players,86006
Pop Smoke & Lil Baby & DaBaby,For The Night,166614
Ava Max,Kings & Queens,77602
Doja Cat,Vegas,286382
Lady Gaga & Ariana Grande,Rain On Me,5495
CJ,Whoopty,200726
JVKE,golden hour,249709
Gunna,Fukumean,251135
Rema & Selena Gomez,Calm Down,248642
Harry Styles,As It Was,43463
Pop Smoke & Lil Baby & DaBaby,For The Night,114417
Post Malone,Chemical,30984
Taylor Swift,Anti-Hero,200095
Kodak Black,Super Gremlin,241375
Post Malone,Chemical,260285
Billie Eilish,What Was I Made For?,50075
Tom Odell,Another Love,70605
Doja Cat,Woman,270465
Adele,Easy On Me,107192
Ariana Grande,Santa Tell Me,104368
Lady Gaga & Ariana Grande,Rain On Me,257776
Olivia Rodrigo,Drivers License,204030
Nathan Evans,Wellerman,213623
Drake & 21 Savage,Jimmy Cooks,173798
Luke Combs,Forever After All,109503
Maneskin,Beggin',232684
DaBaby & Roddy Ricch,Rockstar,250060
Camila Cabello & DaBaby,My Oh My,3987
Bad Bunny,Titi me pregunto,211235
Giveon,Heartbreak Anniversary,294003
Fifty Fifty,Cupid,70635
Zach Bryan & Kacey Musgraves,I Remember Everything,74209
Luke Combs,The Kind of Love We Make,283256
Lost Frequencies & Calum Scott,Where Are You Now,86972
David Guetta & Bebe Rexha,I'm Good (Blue),113330
Machine Gun Kelly & BLACKBEAR,My Ex's Best Friend,81060
Nat King Cole,The Christmas Song (Merry Christmas To You),64635
Billie Eilish,Bad Guy,65752
Lil Nas & Jack Harlow,Industry Baby,192027
Arizona Zervas,Roxanne,46079
Meghan Trainor,Made You Look,23915
Morgan Wallen,Thinkin' Bout Me,168351
Kenya Grace,Strangers,169525
Lewis Capaldi,Someone You Loved,295517
Burl Ives,A Holly Jolly Christmas,230426
Pop Smoke,What You Know Bout Love,3544
Lady Gaga & Ariana Grande,Rain On Me,66565
Polo G,Rapstar,276502
Billie Eilish,Bad Guy,176758
Lil Uzi Vert,Just Wanna Rock,41372
Kodak Black,Super Gremlin,115597
Nicki Minaj & Ice Spice with Aqua,Barbie World,12664
Elton John & Dua Lipa,Cold Heart,129342
SAINt JHN,Roses,30389
Dove Cameron,Boyfriend,153261
Chris Brown & Young Thug,Go Crazy,103245
Toosii,Favorite Song,91459
Glass Animals,Heat Waves,297343
PinkPantheress & Ice Spice,Boy's A Liar,Pt. 2,26417
Bailey Zimmerman,Rock And A Hard Place,29793
Jack Harlow,First Class,154139
Billie Eilish,everything i wanted,76165
Harry Styles,Adore You,115209
Latto,Big Energy,154902
Miley Cyrus,Midnight Sky,148387
Ed Sheeran,Eyes Closed,176058
Post Malone,Chemical,165537
Beyonce,Break My Soul,267439
Gunna,Fukumean,41326
Tate McRae,Greedy,19985
DJ Ti.sto & Ava Max,The Motto,83009
Farruko,Pepas,93214
24kGoldn & Iann Dior,Mood,250700
OneRepublic,I Ain't Worried,129566
24kGoldn & Iann Dior,Mood,916
Kate Bush,Running Up That Hill (A Deal With God),164880
Powfu & Beabadoobee,Death Bed,205687
Jack Harlow,First Class,260324
Lewis Capaldi,Before You Go,188363
SZA,Kill Bill,249238
Olivia Rodrigo,Traitor,56695
Billie Eilish,Therefore I Am,292800
Andy Williams,It's The Most Wonderful Time Of The Year,36035
Rihanna,Lift Me Up,84904
CJ,Whoopty,276455
SZA,Kill Bill,15194
Doja Cat & Nicki Minaj,Say So,94792
Nicki Minaj & Ice Spice with Aqua,Barbie World,104464
Wham!,Last Christmas,68319
Rema & Selena Gomez,Calm Down,9706
Adele,Easy On Me,58773
Arizona Zervas,Roxanne,72384
Nat King Cole,The Christmas Song (Merry Christmas To You),195560
Apache 207,Roller,187672
Tones & I,Dance Monkey,27813
The Weeknd & Ariana Grande,Save Your Tears,258676
Chris Brown,Under The Influence,286384
Future & Drake,Life Is Good,156869
Drake & 21 Savage,Jimmy Cooks,73734
DaBaby & Roddy Ricch,Rockstar,154984
Carolina Gaitan, Mauro Castillo, Adassa, Rhenzy Feliz, Diane Guerrero, Stephanie Beatriz,We Don't Talk About Bruno,287880
Zach Bryan,Something In The Orange,193248
Ariana Grande,Positions,100074
Doja Cat,Woman,255198
Pop Smoke & Lil Baby & DaBaby,For The Night,136195
Taylor Swift,Lavender Haze,287411
The Weeknd & Ariana Grande,Die For You,129938
Doja Cat & Nicki Minaj,Say So,44973
Lil Mosey,Blueberry Faygo,296014
Morgan Wallen,Last Night,182009
Lil Mosey,Blueberry Faygo,79146
SAINt JHN,Roses (Imanbek Remix),60318
Giveon,Heartbreak Anniversary,230708
Tate McRae,She's All I Wanna Be,97455
Acraze & Cherish,Do It To It,43206
Dua Lipa,Don't Start Now,122280
The Weeknd & Ariana Grande,Die For You,108209
Beyonce,Break My Soul,61524
Jelly Roll,Need A Favor,175443
Gabby Barrett & Charlie Puth,I Hope,54371
Billie Eilish,Happier Than Ever,37444
Lil Mosey,Blueberry Faygo,99506
Walker Hayes,Fancy Like,81890
Gunna,Fukumean,212917
Olivia Rodrigo,Vampire,192954
Billie Eilish,What Was I Made For?,97751
Lewis Capaldi,Before You Go,231373
Jose Feliciano,Feliz Navidad,111394
Meghan Trainor,Made You Look,19041
Meghan Trainor,Made You Look,246086
Jordan Davis & Luke Bryan,Buy Dirt,124193
Topic & A7S,Breaking Me,209480
Latto,Big Energy,193186
Olivia Rodrigo,Drivers License,30379
Brenda Lee,Rockin' Around The Christmas Tree,151564
Steve Lacy,Bad Habit,73496
Em Beihold,Numb Little Bug,62984
Drake,Toosie Slide,164676
PinkPantheress & Ice Spice,Boy's A Liar,Pt. 2,25313
Eslabon Armado & Peso Pluma,Ella Baila Sola,7676
Pop Smoke,What You Know Bout Love,113165
Trevor Daniel,Falling,119156
Lewis Capaldi,Before You Go,128279
SAINt JHN,Roses (Imanbek Remix),55997
Kenya Grace,Strangers,127281
Lil Tjay & 6LACK,Calling My Phone,149477
Joel Corry & MNEK,Head & Heart,134081
Morgan Wallen,Thinkin' Bout Me,134128
SAINt JHN,Roses,79238
Future & Drake,Life Is Good,41527
Joel Corry & MNEK,Head & Heart,182120
Doja Cat & Nicki Minaj,Say So,23129
Lil Nas X,Thats What I Want,166763
Future & Drake,Life Is Good,173223
Walker Hayes,Fancy Like,286890
Tate McRae,You Broke Me First,58679
Luke Combs,Fast Car,32058
Morgan Wallen,Thinkin' Bout Me,38936
Billie Eilish,What Was I Made For?,24675
Justin Bieber & Quavo,Intentions,68850
Arizona Zervas,Roxanne,3743
The Killers,Mr Brightside,46054
Steve Lacy,Bad Habit,227759
Saweetie & Doja Cat,Best Friend,258101
Drake,Toosie Slide,120034
SZA,Snooze,142680
The Weeknd,Take My Breath,299327
Gayle,abcdefu,89517
Joel Corry & MNEK,Head & Heart,283866
Stephen Sanchez,Until I Found You,156309
Brenda Lee,Rockin' Around The Christmas Tree,241203
SAINt JHN,Roses,260763
DJ Ti.sto,The Business,78443
Chris Brown,Under The Influence,64598
Fifty Fifty,Cupid,197369
Kane Brown With Katelyn Brown,Thank God,38468
Lil Durk & J Cole,All My Life,134117
Harry Styles,Late Night Talking,290845
Taylor Swift,Anti-Hero,26991
Acraze & Cherish,Do It To It,57765
Tate McRae,Greedy,151622
Taylor Swift,Lavender Haze,179833
CKay,Love Nwantiti,91791
Rema,Calm Down,283425
Luke Combs,Forever After All,294343
Cardi B & Megan Thee Stallion,WAP,115575
Jack Harlow,First Class,101246
Topic & A7S,Breaking Me,151719
Zach Bryan,Something In The Orange,58196
Pop Smoke,What You Know Bout Love,38811
Maroon 5,Memories,23503
Morgan Wallen,Last Night,9740
Lil Nas X,Thats What I Want,287230
Ariana Grande,Santa Tell Me,145868
Gayle,abcdefu,260060
Maren Morris,The Bones,209199
The Ronettes,Sleigh Ride,197463
Beyonce,Break My Soul,191516
Harry Styles,As It Was,291676
Miley Cyrus,Midnight Sky,103021
Bad Bunny,Titi me pregunto,222266
Em Beihold,Numb Little Bug,33136
Acraze & Cherish,Do It To It,22948
Arizona Zervas,Roxanne,142997
Andy Williams,It's The Most Wonderful Time Of The Year,80854
Internet Money & Gunna & Don Toliver & NAV,Lemonade,235771
Gayle,abcdefu,270646
Em Beihold,Numb Little Bug,33200
Justin Bieber,Ghost,55010
24kGoldn & Iann Dior,Mood,230128
Olivia Rodrigo,Vampire,248402
Shouse,Love Tonight,171882
Powfu & Beabadoobee,Death Bed,115885
Rihanna,Lift Me Up,285753
Doja Cat & The Weeknd,You Right,232683
Dua Lipa & DaBaby,Levitating,245840
Zach Bryan,Something In The Orange,275701
Justin Bieber & Daniel Caesar & Giveon,Peaches,21235
Saweetie & Doja Cat,Best Friend,152958
Olivia Rodrigo,Vampire,151114
Maroon 5,Memories,190070
Dua Lipa,Don't Start Now,50055
Sam Smith & Kim Petras,Unholy,219087
DJ Ti.sto & Ava Max,The Motto,96020
Bad Bunny & Chencho Corleone,Me porto bonito,19625
Cole Swindell,She Had Me At Heads Carolina,131336
Gunna,Fukumean,22611
Rema & Selena Gomez,Calm Down,204880
The Weeknd & Ariana Grande,Die For You,13297
Dove Cameron,Boyfriend,234280
WizKid & Justin Bieber & Tems,Essence,135383
Maren Morris,The Bones,204168
Doja Cat,Need To Know,156576
Kenya Grace,Strangers,211845
Pop Smoke & Lil Baby & DaBaby,For The Night,77448
Imagine Dragons & JID,Enemy,75174
Nicky Youre & dazy,Sunroof,187658
Bobby Helms,Jingle Bell Rock,235529
CKay,Love Nwantiti,83621
Nicki Minaj,Super Freaky Girl,66852
Lewis Capaldi,Before You Go,179989
Zach Bryan,Something In The Orange,196304
Bad Bunny & Jhay Cortez,Dakiti,158122
The Kid LAROI,Without You,204962
Morgan Wallen,Thinkin' Bout Me,75700
The Weeknd,Blinding Lights,134174
Drake & Lil Durk,Laugh Now Cry Later,44002
Ariana Grande,Positions,48009
Andy Williams,It's The Most Wonderful Time Of The Year,62747
Justin Bieber & Quavo,Intentions,187068
Ed Sheeran,Shivers,146871
Steve Lacy,Bad Habit,159247
Andy Williams,It's The Most Wonderful Time Of The Year,189949
Kate Bush,Running Up That Hill (A Deal With God),21331
Doja Cat,Need To Know,96521
Harry Styles,Watermelon Sugar,247881
Wham!,Last Christmas,111927
Powfu & Beabadoobee,Death Bed,8516
Justin Bieber,Ghost,219834
Miguel,Sure Thing,23692
Maneskin,Beggin',9793
Jack Harlow,First Class,172802
Maroon 5 & Megan Thee Stallion,Beautiful Mistakes,273493
Jordan Davis & Luke Bryan,Buy Dirt,148652
Elton John & Dua Lipa,Cold Heart,227340
Surf Mesa & Emilee,ILY (I Love You Baby),57998
Eslabon Armado & Peso Pluma,Ella Baila Sola,266299
Rema,Calm Down,211333
Nicky Youre & dazy,Sunroof,89744
Justin Bieber & Daniel Caesar & Giveon,Peaches,248020
Doja Cat & The Weeknd,You Right,109456
The Weeknd & Ariana Grande,Die For You,164283
Wham!,Last Christmas,76186
SZA,Snooze,126458
Lil Uzi Vert,Just Wanna Rock,60764
Olivia Rodrigo,Good 4 U,257041
Luke Combs,Fast Car,144672
Lewis Capaldi,Someone You Loved,134436
Joji,Glimpse Of Us,268312
Harry Styles,Watermelon Sugar,249517
Doja Cat & Nicki Minaj,Say So,132530
Ed Sheeran,Eyes Closed,93184
SZA,Snooze,193607
Walker Hayes,Fancy Like,173799
Kane Brown With Katelyn Brown,Thank God,85380
Maren Morris,The Bones,113604
Drake & 21 Savage,Jimmy Cooks,165115
Olivia Rodrigo,Drivers License,3080
BTS,Butter,36039
Mariah Carey,All I Want For Christmas Is You,57231
Ariana Grande,Santa Tell Me,74961
Bobby Helms,Jingle Bell Rock,66642
Morgan Wallen,Wasted On You,263394
Surf Mesa & Emilee,ILY (I Love You Baby),242066
Ariana Grande,Positions,174240
PinkPantheress & Ice Spice,Boy's A Liar,Pt. 2,260059
Justin Bieber & Daniel Caesar & Giveon,Peaches,15638
Dean Martin,Let It Snow! Let It Snow! Let It Snow!,252787
Luke Combs,Fast Car,52175
Lil Nas & Jack Harlow,Industry Baby,87456
Morgan Wallen,Sand In My Boots,193119
Kane Brown With Katelyn Brown,Thank God,191898
Wham!,Last Christmas,299648
Lizzo,About Damn Time,145218
Justin Bieber & Chance The Rapper,Holy,258806
Kane Brown With Katelyn Brown,Thank God,170915
Billie Eilish,Therefore I Am,130033
Doja Cat,Vegas,183066
Joel Corry & MNEK,Head & Heart,118606
Maneskin,Beggin',146325
Rosa Linn,Snap,233529
Lil Nas X,Thats What I Want,23557
David Kushner,Daylight,70146
Doja Cat & Nicki Minaj,Say So,253287
Camila Cabello & Ed Sheeran,Bam Bam,148225
Coi Leray,Players,23760
The Killers,Mr Brightside,116895
Nicky Youre & dazy,Sunroof,222421
Lewis Capaldi,Someone You Loved,63590
Carolina Gaitan, Mauro Castillo, Adassa, Rhenzy Feliz, Diane Guerrero, Stephanie Beatriz,We Don't Talk About Bruno,156483
Lil Tjay & 6LACK,Calling My Phone,54811
Joel Corry & MNEK,Head & Heart,211164
Arizona Zervas,Roxanne,204210
Drake & Future & Young Thug,Way 2 Sexy,229650
Shouse,Love Tonight,99429
Justin Bieber & Quavo,Intentions,170253
Olivia Rodrigo,Good 4 U,288627
Tom Odell,Another Love,142668
Luke Combs,Fast Car,202301
Fireboy DML & Ed Sheeran,Peru,37699
Camila Cabello & DaBaby,My Oh My,166416
Billie Eilish,Bad Guy,286626
CKay,Love Nwantiti,269470
Bobby Helms,Jingle Bell Rock,103821
Dua Lipa & DaBaby,Levitating,136493
Camila Cabello & DaBaby,My Oh My,155388
Acraze & Cherish,Do It To It,295537
Billie Eilish,What Was I Made For?,258533
Tate McRae,She's All I Wanna Be,57627
Bailey Zimmerman,Rock And A Hard Place,4626
Lizzo,About Damn Time,86538
Doja Cat,Woman,81566
Ariana Grande,Santa Tell Me,57024
Morgan Wallen,Thinkin' Bout Me,48025
PinkPantheress & Ice Spice,Boy's A Liar,Pt. 2,272548
Jordan Davis & Luke Bryan,Buy Dirt,20307
Miley Cyrus,Midnight Sky,99812
Morgan Wallen,Thinkin' Bout Me,5763
Olivia Rodrigo,Traitor,71313
Jordan Davis & Luke Bryan,Buy Dirt,101138
Doja Cat,Paint The Town Red,188767
Olivia Rodrigo,Traitor,280877
David Kushner,Daylight,1394
Future & Drake,Life Is Good,149273
Morgan Wallen,You Proof,104714
Latto,Big Energy,124431
Gunna,Fukumean,117895
Cardi B,Up,59399
Ariana Grande,Santa Tell Me,204411
Chris Brown,Under The Influence,164574
Machine Gun Kelly & BLACKBEAR,My Ex's Best Friend,224601
Lizzo,About Damn Time,91435
Drake & 21 Savage,Rich Flex,205692
DJ Ti.sto & Ava Max,The Motto,59628
Imagine Dragons & JID,Enemy,111497
Kane Brown With Katelyn Brown,Thank God,107521
Jack Harlow,First Class,246162
Machine Gun Kelly & BLACKBEAR,My Ex's Best Friend,113452
Justin Bieber & Quavo,Intentions,186542
Lil Nas & Jack Harlow,Industry Baby,19990
Taylor Swift,Anti-Hero,81754
Luke Combs,The Kind of Love We Make,228247
Acraze & Cherish,Do It To It,83344
BTS,Butter,105307
Glass Animals,Heat Waves,21592
Ed Sheeran,Eyes Closed,266017
Trevor Daniel,Falling,16627
Polo G,Rapstar,142187
Ariana Grande,Positions,125310
JVKE,golden hour,154478
Post Malone & The Weeknd,One Right Now,254627
Apache 207,Roller,139074
Pop Smoke & Lil Baby & DaBaby,For The Night,135089
Acraze & Cherish,Do It To It,76831
Nathan Evans,Wellerman,197903
Pop Smoke,What You Know Bout Love,192188
Masked Wolf,Astronaut In The Ocean,134785
Drake & 21 Savage,Jimmy Cooks,31238
The Kid LAROI & Justin Bieber,Stay,230121
Chris Brown,Under The Influence,294040
The Ronettes,Sleigh Ride,181862
Doja Cat,Need To Know,168549
Drake & 21 Savage & Project Pat,Knife Talk,47681
Jawsh 685 & Jason Derulo,Savage Love (Laxed - Siren Beat),195809
Elton John & Dua Lipa,Cold Heart,124899
Joel Corry & MNEK,Head & Heart,96396
Billie Eilish,Happier Than Ever,258308
Burl Ives,A Holly Jolly Christmas,204479
The Killers,Mr Brightside,78276
Drake & 21 Savage,Rich Flex,62164
Chris Brown & Young Thug,Go Crazy,93462
Justin Bieber & Quavo,Intentions,246386
Maneskin,Beggin',45232
Dua Lipa & DaBaby,Levitating,186655
Luke Combs,Fast Car,68495
Drake & 21 Savage,Rich Flex,197225
Future & Drake,Life Is Good,241930
DJ Ti.sto,The Business,86029
SZA,Snooze,214840
Nicki Minaj & Ice Spice with Aqua,Barbie World,124615
Doja Cat,Woman,32130
OneRepublic,I Ain't Worried,129416
SAINt JHN,Roses (Imanbek Remix),73281
Roddy Ricch,The Box,279983
Elton John & Dua Lipa,Cold Heart,189834
Kenya Grace,Strangers,147345
PinkPantheress & Ice Spice,Boy's A Liar,Pt. 2,18780
Camila Cabello & DaBaby,My Oh My,5261
Lil Tjay & 6LACK,Calling My Phone,254954
Surf Mesa & Emilee,ILY (I Love You Baby),100246
Luke Combs,Forever After All,297014
Giveon,Heartbreak Anniversary,264875
Trevor Daniel,Falling,146521
Tate McRae,You Broke Me First,211563
Kenya Grace,Strangers,299700
David Guetta & Bebe Rexha,I'm Good (Blue),17134
