artist,track_name,ms_played
Morgan Wallen,Wasted On You,198368
PinkPantheress & Ice Spice,Boy's A Liar,Pt. 2,116018
SAINt JHN,Roses (Imanbek Remix),72512
Mariah Carey,All I Want For Christmas Is You,61588
Ed Sheeran,Shivers,297543
Carolina Gaitan, Mauro Castillo, Adassa, Rhenzy Feliz, Diane Guerrero, Stephanie Beatriz,We Don't Talk About Bruno,28265
Gabby Barrett & Charlie Puth,I Hope,258419
Oliver Tree & Robin Schulz,Miss You,168483
Post Malone,Circles,196622
Bailey Zimmerman,Rock And A Hard Place,39828
The Killers,Mr Brightside,239356
Stephen Sanchez,Until I Found You,228128
Fifty Fifty,Cupid,162227
Doja Cat,Paint The Town Red,211353
Farruko,Pepas,269210
Lil Durk & J Cole,All My Life,9263
Future & Drake,Life Is Good,5625
Masked Wolf,Astronaut In The Ocean,168638
Maroon 5 & Megan Thee Stallion,Beautiful Mistakes,98944
Wham!,Last Christmas,135107
Billie Eilish,Bad Guy,216268
Machine Gun Kelly & BLACKBEAR,My Ex's Best Friend,206826
Olivia Rodrigo,Traitor,49264
Lizzo,About Damn Time,180651
Stephen Sanchez,Until I Found You,62770
The Weeknd & Ariana Grande,Die For You,103547
Arizona Zervas,Roxanne,185148
Billie Eilish,everything i wanted,34827
Shouse,Love Tonight,154358
Nathan Evans,Wellerman,167747
Dua Lipa,Break My Heart,135722
Farruko,Pepas,268429
Walker Hayes,Fancy Like,243961
Pop Smoke,What You Know Bout Love,96153
Eslabon Armado & Peso Pluma,Ella Baila Sola,238147
Kenya Grace,Strangers,23616
Drake & 21 Savage,Jimmy Cooks,214406
Tones & I,Dance Monkey,278918
The Kid LAROI & Justin Bieber,Stay,126451
Ariana Grande,Santa Tell Me,258334
Rema & Selena Gomez,Calm Down,145396
Lizzo,About Damn Time,36866
Kane Brown With Katelyn Brown,Thank God,283622
Latto,Big Energy,155586
Elton John & Dua Lipa,Cold Heart,291657
Nathan Evans,Wellerman,276730
Wham!,Last Christmas,119899
Miley Cyrus,Flowers,179847
Morgan Wallen,Thinkin' Bout Me,43111
Tones & I,Dance Monkey,267468
The Weeknd,Take My Breath,229073
Maneskin,Beggin',106012
Drake & Future & Young Thug,Way 2 Sexy,20707
Morgan Wallen,Last Night,108439
Billie Eilish,What Was I Made For?,20849
Morgan Wallen,Last Night,279743
Joel Corry & MNEK,Head & Heart,211482
Doja Cat,Paint The Town Red,23775
Silk Sonic (Bruno Mars & Anderson .Paak),Leave The Door Open,132247
Imagine Dragons & JID,Enemy,293091
Olivia Rodrigo,Vampire,11763
Drake & Lil Durk,Laugh Now Cry Later,5939
Jordan Davis & Luke Bryan,Buy Dirt,207937
Walker Hayes,Fancy Like,48450
Doja Cat & SZA,Kiss Me More,262657
24kGoldn & Iann Dior,Mood,152486
Apache 207,Roller,85683
Lil Nas & Jack Harlow,Industry Baby,290242
Lewis Capaldi,Someone You Loved,99437
Justin Bieber,Ghost,31929
Dean Martin,Let It Snow! Let It Snow! Let It Snow!,171445
Taylor Swift,Anti-Hero,148773
Bailey Zimmerman,Rock And A Hard Place,286196
Chris Brown,Under The Influence,16485
Miley Cyrus,Flowers,211354
Joji,Glimpse Of Us,84383
Jose Feliciano,Feliz Navidad,105574
Morgan Wallen,You Proof,173203
Giveon,Heartbreak Anniversary,12248
Lil Nas X,Montero (Call Me By Your Name),183875
Surf Mesa & Emilee,ILY (I Love You Baby),172698
Meghan Trainor,Made You Look,189951
Roddy Ricch,The Box,215614
Olivia Rodrigo,Vampire,230633
Ariana Grande,Positions,254844
Billie Eilish,What Was I Made For?,124884
Kate Bush,Running Up That Hill (A Deal With God),128219
Drake & Future & Young Thug,Way 2 Sexy,25158
PinkPantheress & Ice Spice,Boy's A Liar,Pt. 2,14812
Morgan Wallen,You Proof,215705
Trevor Daniel,Falling,243362
Lil Uzi Vert,Just Wanna Rock,60885
Doja Cat & Nicki Minaj,Say So,213062
Powfu & Beabadoobee,Death Bed,189233
Olivia Rodrigo,Vampire,236181
Lil Nas X,Thats What I Want,222559
Drake & 21 Savage,Rich Flex,139405
Jack Harlow & DaBaby, Tory Lanez & Lil' Wayne,WHATS POPPIN,153616
Steve Lacy,Bad Habit,148165
Masked Wolf,Astronaut In The Ocean,70299
Cardi B,Up,101752
Olivia Rodrigo,Good 4 U,160926
Ariana Grande,Santa Tell Me,11620
Doja Cat & SZA,Kiss Me More,245912
Tate McRae,She's All I Wanna Be,99103
Mariah Carey,All I Want For Christmas Is You,28524
JVKE,golden hour,14792
Doja Cat,Need To Know,70926
Nathan Evans,Wellerman,26177
Post Malone,Chemical,136350
SAINt JHN,Roses,192984
Arizona Zervas,Roxanne,195533
Apache 207,Roller,246426
Taylor Swift,Anti-Hero,80737
Oliver Tree & Robin Schulz,Miss You,67158
Ed Sheeran,Eyes Closed,4068
Jack Harlow,First Class,203529
The Weeknd & Ariana Grande,Save Your Tears,56666
Burl Ives,A Holly Jolly Christmas,277791
SAINt JHN,Roses (Imanbek Remix),128471
Jawsh 685 & Jason Derulo,Savage Love (Laxed - Siren Beat),88306
Saweetie & Doja Cat,Best Friend,213058
Lil Nas & Jack Harlow,Industry Baby,199373
Rihanna,Lift Me Up,127015
Jelly Roll,Need A Favor,149344
The Kid LAROI & Justin Bieber,Stay,273560
Cardi B,Up,82094
Olivia Rodrigo,Drivers License,281945
Rema & Selena Gomez,Calm Down,118444
Oliver Tree & Robin Schulz,Miss You,130955
Latto,Big Energy,287007
DJ Ti.sto,The Business,194974
Polo G,Rapstar,280458
DaBaby & Roddy Ricch,Rockstar,292940
Kelly Clarkson,Underneath The Tree,105810
CJ,Whoopty,258684
Ava Max,Kings & Queens,150459
Kenya Grace,Strangers,281390
Wham!,Last Christmas,100332
Topic & A7S,Breaking Me,254874
Maneskin,Beggin',279819
Glass Animals,Heat Waves,187650
Ed Sheeran,Bad Habits,275719
Maroon 5 & Megan Thee Stallion,Beautiful Mistakes,234769
Nat King Cole,The Christmas Song (Merry Christmas To You),23603
Lil Mosey,Blueberry Faygo,104011
Drake & Lil Durk,Laugh Now Cry Later,7128
Jawsh 685 & Jason Derulo,Savage Love (Laxed - Siren Beat),34872
The Weeknd,Take My Breath,190703
Nicki Minaj & Ice Spice with Aqua,Barbie World,273996
Dean Martin,Let It Snow! Let It Snow! Let It Snow!,154034
Luke Combs,Forever After All,143252
AJR,Bang!,81810
Coi Leray,Players,208622
Olivia Rodrigo,Deja Vu,76299
Bobby Helms,Jingle Bell Rock,82479
Roddy Ricch,The Box,270665
Beyonce,Cuff It,71999
Lil Nas X,Montero (Call Me By Your Name),21843
Joji,Glimpse Of Us,261725
SAINt JHN,Roses (Imanbek Remix),166097
Tate McRae,She's All I Wanna Be,240883
Bad Bunny & Chencho Corleone,Me porto bonito,191254
Jack Harlow & DaBaby, Tory Lanez & Lil' Wayne,WHATS POPPIN,7709
OneRepublic,I Ain't Worried,33152
Joel Corry & MNEK,Head & Heart,238744
Lady Gaga & Ariana Grande,Rain On Me,163460
Andy Williams,It's The Most Wonderful Time Of The Year,92134
Brenda Lee,Rockin' Around The Christmas Tree,278392
Trevor Daniel,Falling,153456
Luke Combs,Forever After All,44486
Morgan Wallen,Wasted On You,13737
David Kushner,Daylight,59552
Morgan Wallen,Thought You Should Know,293275
The Killers,Mr Brightside,213964
Billie Eilish,Bad Guy,3624
Morgan Wallen,Thinkin' Bout Me,92202
Ed Sheeran,Shivers,69955
Joji,Glimpse Of Us,298725
Post Malone & Doja Cat,I Like You (A Happier Song),148749
Harry Styles,Watermelon Sugar,197481
AJR,Bang!,97533
Machine Gun Kelly & BLACKBEAR,My Ex's Best Friend,49831
SZA,Snooze,270507
Miley Cyrus,Midnight Sky,231654
Kodak Black,Super Gremlin,257159
Future & Drake & Tems,WAIT FOR U,52196
Zach Bryan & Kacey Musgraves,I Remember Everything,20714
Bad Bunny & Jhay Cortez,Dakiti,72994
Rihanna,Lift Me Up,71626
David Guetta & Bebe Rexha,I'm Good (Blue),245743
CJ,Whoopty,232057
WizKid & Justin Bieber & Tems,Essence,21629
Maren Morris,The Bones,7402
Morgan Wallen,Thinkin' Bout Me,32021
Bad Bunny & Jhay Cortez,Dakiti,42318
Joel Corry & MNEK,Head & Heart,89678
Taylor Swift,Anti-Hero,32630
Kodak Black,Super Gremlin,142245
Doja Cat,Need To Know,5753
Drake & Future & Young Thug,Way 2 Sexy,127890
Shouse,Love Tonight,281302
Harry Styles,Watermelon Sugar,234558
Miley Cyrus,Flowers,166145
Post Malone,Chemical,94467
Maren Morris,The Bones,252132
Dua Lipa & DaBaby,Levitating,102852
Taylor Swift,Anti-Hero,262292
The Weeknd & Ariana Grande,Die For You,148118
Morgan Wallen,Wasted On You,29016
Bad Bunny & Jhay Cortez,Dakiti,170567
Giveon,Heartbreak Anniversary,80788
Lewis Capaldi,Before You Go,126383
Bad Bunny & Jhay Cortez,Dakiti,181906
Coldplay & BTS,My Universe,296419
Metro Boomin, The Weeknd & 21 Savage,Creepin',152650
Dean Martin,Let It Snow! Let It Snow! Let It Snow!,186340
Post Malone & Doja Cat,I Like You (A Happier Song),28511
Jack Harlow,First Class,61403
Joel Corry & MNEK,Head & Heart,53434
Joji,Glimpse Of Us,212904
Doja Cat,Need To Know,20116
Olivia Rodrigo,Good 4 U,26452
Jelly Roll,Need A Favor,298384
Luke Combs,Fast Car,46251
Beyonce,Break My Soul,70359
Olivia Rodrigo,Traitor,9078
Dove Cameron,Boyfriend,266848
Ava Max,Kings & Queens,1431
Cardi B,Up,161260
Brenda Lee,Rockin' Around The Christmas Tree,36328
Steve Lacy,Bad Habit,27254
Doja Cat & SZA,Kiss Me More,99029
Cardi B,Up,59269
Taylor Swift,Anti-Hero,20915
DJ Ti.sto & Ava Max,The Motto,120861
Post Malone,Circles,53729
Chris Brown & Young Thug,Go Crazy,255015
Future & Drake,Life Is Good,46749
Fifty Fifty,Cupid,246925
Olivia Rodrigo,Good 4 U,164331
Lil Durk & J Cole,All My Life,167917
Dua Lipa,Don't Start Now,117717
Bailey Zimmerman,Rock And A Hard Place,156184
Raye & 070 Shake,Escapism,28592
Billie Eilish,What Was I Made For?,166478
Stephen Sanchez,Until I Found You,145555
Lost Frequencies & Calum Scott,Where Are You Now,45055
Bobby Helms,Jingle Bell Rock,286826
Doja Cat,Vegas,236257
Polo G,Rapstar,209339
Masked Wolf,Astronaut In The Ocean,27190
PinkPantheress & Ice Spice,Boy's A Liar,Pt. 2,10662
Lizzo,About Damn Time,12684
Glass Animals,Heat Waves,143551
Post Malone & The Weeknd,One Right Now,145966
The Weeknd & Ariana Grande,Save Your Tears,208230
The Kid LAROI,Without You,56354
Ava Max,Kings & Queens,38621
Walker Hayes,Fancy Like,177284
Oliver Tree & Robin Schulz,Miss You,70469
Dove Cameron,Boyfriend,211286
Justin Bieber & Chance The Rapper,Holy,267091
Maroon 5 & Megan Thee Stallion,Beautiful Mistakes,89535
Dua Lipa,Dance The Night,98844
Luke Combs,The Kind of Love We Make,103515
Olivia Rodrigo,Deja Vu,3029
The Weeknd & Ariana Grande,Die For You,140530
Ed Sheeran,Bad Habits,139959
Olivia Rodrigo,Deja Vu,3000
Ava Max,Kings & Queens,69345
Nathan Evans,Wellerman,184119
Lady Gaga & Ariana Grande,Rain On Me,63900
OneRepublic,I Ain't Worried,216529
Morgan Wallen,You Proof,8280
Beyonce,Break My Soul,166644
Lil Tjay & 6LACK,Calling My Phone,187890
Lil Nas X,Montero (Call Me By Your Name),109438
Justin Bieber & Daniel Caesar & Giveon,Peaches,58492
Drake & 21 Savage & Project Pat,Knife Talk,37435
Wham!,Last Christmas,19150
Em Beihold,Numb Little Bug,89518
Ed Sheeran,Bad Habits,226603
Pop Smoke & Lil Baby & DaBaby,For The Night,290405
Taylor Swift,Lavender Haze,92019
Morgan Wallen,Sand In My Boots,13309
David Kushner,Daylight,21283
Rema,Calm Down,140376
Billie Eilish,Happier Than Ever,165677
Ariana Grande,Santa Tell Me,193272
The Kid LAROI,Without You,51201
Ed Sheeran,Shivers,49967
Luke Combs,The Kind of Love We Make,22323
Chris Brown,Under The Influence,128967
Beyonce,Cuff It,230953
Gunna,Fukumean,278733
Bad Bunny & Jhay Cortez,Dakiti,35707
Chris Brown,Under The Influence,148065
Brenda Lee,Rockin' Around The Christmas Tree,182590
Kate Bush,Running Up That Hill (A Deal With God),2830
Morgan Wallen,Wasted On You,86853
Tones & I,Dance Monkey,192816
Doja Cat,Vegas,117984
Steve Lacy,Bad Habit,18406
Olivia Rodrigo,Drivers License,286332
Coldplay & BTS,My Universe,205818
Oliver Tree & Robin Schulz,Miss You,106680
Nicky Youre & dazy,Sunroof,169287
Lewis Capaldi,Someone You Loved,155758
Post Malone & The Weeknd,One Right Now,189784
Cole Swindell,She Had Me At Heads Carolina,26108
Post Malone & Doja Cat,I Like You (A Happier Song),256916
SZA,Snooze,285455
Gayle,abcdefu,105072
DaBaby & Roddy Ricch,Rockstar,177475
Miley Cyrus,Midnight Sky,185248
Post Malone,Chemical,212523
Internet Money & Gunna & Don Toliver & NAV,Lemonade,236149
Cardi B,Up,223176
Tones & I,Dance Monkey,3532
Drake & 21 Savage & Project Pat,Knife Talk,201244
Drake,Toosie Slide,58993
Jordan Davis & Luke Bryan,Buy Dirt,296010
Morgan Wallen,Thinkin' Bout Me,153824
Internet Money & Gunna & Don Toliver & NAV,Lemonade,144764
Gunna,Fukumean,45176
Dua Lipa,Don't Start Now,284292
Cardi B & Megan Thee Stallion,WAP,183078
Doja Cat & The Weeknd,You Right,49935
Dove Cameron,Boyfriend,106844
The Weeknd & Ariana Grande,Die For You,126428
Beyonce,Cuff It,188781
Lil Mosey,Blueberry Faygo,236974
Nat King Cole,The Christmas Song (Merry Christmas To You),146362
The Weeknd,Take My Breath,14008
Bad Bunny,Titi me pregunto,216840
Bad Bunny & Jhay Cortez,Dakiti,126744
Tate McRae,You Broke Me First,69835
Luke Combs,The Kind of Love We Make,41510
Jose Feliciano,Feliz Navidad,26383
Luke Combs,The Kind of Love We Make,190841
Trevor Daniel,Falling,179007
BTS,Dynamite,122834
Nathan Evans,Wellerman,135421
Lizzo,About Damn Time,163714
Morgan Wallen,Thinkin' Bout Me,227325
Nathan Evans,Wellerman,67947
Shouse,Love Tonight,84676
Roddy Ricch,The Box,89942
Future & Drake,Life Is Good,59942
Morgan Wallen,Last Night,286463
Jawsh 685 & Jason Derulo,Savage Love (Laxed - Siren Beat),163971
Olivia Rodrigo,Deja Vu,125201
Bad Bunny & Jhay Cortez,Dakiti,17386
Zach Bryan,Something In The Orange,257709
Maroon 5 & Megan Thee Stallion,Beautiful Mistakes,177965
Future & Drake & Tems,WAIT FOR U,96375
Olivia Rodrigo,Traitor,296935
Shouse,Love Tonight,50288
Ed Sheeran,Bad Habits,213322
Cardi B & Megan Thee Stallion,WAP,242848
Machine Gun Kelly & BLACKBEAR,My Ex's Best Friend,162185
Lil Mosey,Blueberry Faygo,242176
Doja Cat,Paint The Town Red,268770
Dua Lipa & DaBaby,Levitating,45807
Imagine Dragons & JID,Enemy,109429
Steve Lacy,Bad Habit,206144
Meghan Trainor,Made You Look,258938
Nat King Cole,The Christmas Song (Merry Christmas To You),139260
Ed Sheeran,Bad Habits,44668
David Kushner,Daylight,262977
Beyonce,Cuff It,137495
Latto,Big Energy,241749
Meghan Trainor,Made You Look,37363
Drake & 21 Savage,Rich Flex,115981
WizKid & Justin Bieber & Tems,Essence,121099
Lil Nas & Jack Harlow,Industry Baby,89484
Post Malone,Circles,232183
Trevor Daniel,Falling,148183
Lil Uzi Vert,Just Wanna Rock,263355
Metro Boomin, The Weeknd & 21 Savage,Creepin',140157
Morgan Wallen,Sand In My Boots,41576
Billie Eilish,What Was I Made For?,42273
Dua Lipa,Break My Heart,69232
Taylor Swift,Anti-Hero,82592
Ed Sheeran,Eyes Closed,101940
Zach Bryan,Something In The Orange,109030
Shouse,Love Tonight,288117
Eslabon Armado & Peso Pluma,Ella Baila Sola,31091
Morgan Wallen,Wasted On You,31153
Drake & 21 Savage & Project Pat,Knife Talk,293243
Harry Styles,Late Night Talking,282507
Olivia Rodrigo,Vampire,276153
Lady Gaga & Ariana Grande,Rain On Me,146364
The Weeknd,Blinding Lights,92097
Libianca,People,112534
Latto,Big Energy,81613
Lil Nas & Jack Harlow,Industry Baby,102810
Post Malone & Doja Cat,I Like You (A Happier Song),105633
Metro Boomin, The Weeknd & 21 Savage,Creepin',252753
Beyonce,Cuff It,269162
Beyonce,Cuff It,288026
Fireboy DML & Ed Sheeran,Peru,161346
Tate McRae,Greedy,32007
Lil Durk & J Cole,All My Life,186623
Coldplay & BTS,My Universe,251381
Doja Cat,Vegas,44682
Carolina Gaitan, Mauro Castillo, Adassa, Rhenzy Feliz, Diane Guerrero, Stephanie Beatriz,We Don't Talk About Bruno,18285
Powfu & Beabadoobee,Death Bed,55772
Ed Sheeran,Shivers,246438
Burl Ives,A Holly Jolly Christmas,211668
WizKid & Justin Bieber & Tems,Essence,20334
Libianca,People,277904
Ariana Grande,Santa Tell Me,117581
Justin Bieber & Quavo,Intentions,86560
Imagine Dragons & JID,Enemy,193001
Jordan Davis & Luke Bryan,Buy Dirt,261852
Drake & 21 Savage & Project Pat,Knife Talk,194153
Olivia Rodrigo,Traitor,131328
Drake & 21 Savage,Rich Flex,143699
Farruko,Pepas,30442
Stephen Sanchez,Until I Found You,176009
AJR,Bang!,100953
Olivia Rodrigo,Vampire,4972
The Weeknd & Ariana Grande,Save Your Tears,11278
Toosii,Favorite Song,128440
Beyonce,Cuff It,175846
AJR,Bang!,249013
Morgan Wallen,Thinkin' Bout Me,179569
Maneskin,Beggin',92205
Morgan Wallen,You Proof,51046
Jordan Davis & Luke Bryan,Buy Dirt,12191
Morgan Wallen,You Proof,160871
Chris Brown,Under The Influence,231614
Powfu & Beabadoobee,Death Bed,159456
Morgan Wallen,You Proof,243073
Lil Durk & J Cole,All My Life,277912
Latto,Big Energy,78221
Lost Frequencies & Calum Scott,Where Are You Now,260153
Zach Bryan & Kacey Musgraves,I Remember Everything,166226
Billie Eilish,Therefore I Am,82537
Ariana Grande,Santa Tell Me,2614
The Killers,Mr Brightside,117519
Kenya Grace,Strangers,271147
Luke Combs,Forever After All,10518
Lil Durk & J Cole,All My Life,8048
Lost Frequencies & Calum Scott,Where Are You Now,214017
Doja Cat & Nicki Minaj,Say So,164613
SAINt JHN,Roses (Imanbek Remix),44326
Dove Cameron,Boyfriend,21068
Joel Corry & MNEK,Head & Heart,64711
Em Beihold,Numb Little Bug,29737
AJR,Bang!,280414
PinkPantheress & Ice Spice,Boy's A Liar,Pt. 2,218477
Morgan Wallen,Last Night,238318
Cardi B & Megan Thee Stallion,WAP,88688
Doja Cat & The Weeknd,You Right,93234
CJ,Whoopty,123336
Lil Durk & J Cole,All My Life,40864
Doja Cat,Need To Know,149378
Coi Leray,Players,254738
Dua Lipa & DaBaby,Levitating,299078
Billie Eilish,Happier Than Ever,56864
Dove Cameron,Boyfriend,192457
The Kid LAROI & Justin Bieber,Stay,254525
Chris Brown & Young Thug,Go Crazy,39774
Kenya Grace,Strangers,246553
Miley Cyrus,Flowers,126291
Carolina Gaitan, Mauro Castillo, Adassa, Rhenzy Feliz, Diane Guerrero, Stephanie Beatriz,We Don't Talk About Bruno,262200
Lewis Capaldi,Before You Go,84660
CKay,Love Nwantiti,118075
The Kid LAROI & Justin Bieber,Stay,253939
The Killers,Mr Brightside,44126
Morgan Wallen,Last Night,238334
Jordan Davis & Luke Bryan,Buy Dirt,285101
Post Malone & The Weeknd,One Right Now,254829
Surf Mesa & Emilee,ILY (I Love You Baby),137948
Beyonce,Cuff It,114080
Taylor Swift,Anti-Hero,180874
Nicki Minaj & Ice Spice with Aqua,Barbie World,44623
Harry Styles,As It Was,201938
Rema,Calm Down,197429
DaBaby & Roddy Ricch,Rockstar,220137
Coldplay & BTS,My Universe,190636
Doja Cat,Woman,216580
WizKid & Justin Bieber & Tems,Essence,128265
Lizzo,About Damn Time,36031
DJ Ti.sto & Ava Max,The Motto,5208
Maneskin,Beggin',183253
Doja Cat,Vegas,257536
Taylor Swift,Cruel Summer,243056
Doja Cat & SZA,Kiss Me More,240404
Billie Eilish,everything i wanted,80668
Nicki Minaj & Ice Spice with Aqua,Barbie World,221014
Silk Sonic (Bruno Mars & Anderson .Paak),Leave The Door Open,4013
Olivia Rodrigo,Vampire,193600
Drake & Lil Durk,Laugh Now Cry Later,236514
Drake & 21 Savage,Rich Flex,56184
Drake & Lil Durk,Laugh Now Cry Later,59792
Jelly Roll,Need A Favor,20377
Raye & 070 Shake,Escapism,67711
Tate McRae,You Broke Me First,145270
Ed Sheeran,Eyes Closed,119591
Morgan Wallen,Thought You Should Know,97889
DaBaby & Roddy Ricch,Rockstar,265488
DaBaby & Roddy Ricch,Rockstar,248774
Wham!,Last Christmas,7751
JVKE,golden hour,157091
Post Malone & The Weeknd,One Right Now,80945
Luke Combs,Forever After All,149708
The Weeknd & Ariana Grande,Die For You,27638
Olivia Rodrigo,Good 4 U,19653
Kelly Clarkson,Underneath The Tree,89543
The Weeknd,Take My Breath,55923
Doja Cat & SZA,Kiss Me More,25297
Drake & 21 Savage,Jimmy Cooks,123890
Tom Odell,Another Love,250623
Coi Leray,Players,279715
Maroon 5,Memories,172145
Polo G,Rapstar,77313
Nicki Minaj,Super Freaky Girl,152461
Ariana Grande,Santa Tell Me,110492
Jelly Roll,Need A Favor,196863
Meghan Trainor,Made You Look,101504
Doja Cat,Woman,123479
Luke Combs,Forever After All,7689
Taylor Swift,Anti-Hero,113632
SZA,Kill Bill,4408
Lil Nas & Jack Harlow,Industry Baby,278404
Jawsh 685 & Jason Derulo,Savage Love (Laxed - Siren Beat),81125
Chris Brown,Under The Influence,203229
Miley Cyrus,Midnight Sky,50645
Adele,Easy On Me,177813
DJ Ti.sto & Ava Max,The Motto,20759
Drake & 21 Savage,Rich Flex,204722
Maroon 5 & Megan Thee Stallion,Beautiful Mistakes,213791
Meghan Trainor,Made You Look,238548
Coi Leray,Players,95824
PinkPantheress & Ice Spice,Boy's A Liar,Pt. 2,150134
The Kid LAROI & Justin Bieber,Stay,41374
Drake & 21 Savage,Rich Flex,211078
Acraze & Cherish,Do It To It,262643
Acraze & Cherish,Do It To It,185793
Apache 207,Roller,232555
Latto,Big Energy,81701
The Weeknd & Ariana Grande,Save Your Tears,220923
CJ,Whoopty,55579
Future & Drake,Life Is Good,120389
David Kushner,Daylight,150724
Raye & 070 Shake,Escapism,296138
Metro Boomin, The Weeknd & 21 Savage,Creepin',87847
Latto,Big Energy,102579
Nat King Cole,The Christmas Song (Merry Christmas To You),55498
Meghan Trainor,Made You Look,164104
Shouse,Love Tonight,170760
Harry Styles,Adore You,282696
Future & Drake & Tems,WAIT FOR U,260814
Billie Eilish,What Was I Made For?,224962
Harry Styles,Late Night Talking,59939
Tom Odell,Another Love,225029
Doja Cat,Vegas,31266
Doja Cat & Nicki Minaj,Say So,3952
Justin Bieber & Quavo,Intentions,285856
Drake & 21 Savage,Jimmy Cooks,101235
Acraze & Cherish,Do It To It,212477
Olivia Rodrigo,Traitor,138334
Carolina Gaitan, Mauro Castillo, Adassa, Rhenzy Feliz, Diane Guerrero, Stephanie Beatriz,We Don't Talk About Bruno,108533
Stephen Sanchez,Until I Found You,260319
Drake & Future & Young Thug,Way 2 Sexy,11799
Lil Nas & Jack Harlow,Industry Baby,205608
Nicky Youre & dazy,Sunroof,175362
Doja Cat & SZA,Kiss Me More,213103
Adele,Easy On Me,184726
Drake & 21 Savage,Rich Flex,248161
Arizona Zervas,Roxanne,273624
Gunna,Fukumean,263841
Imagine Dragons & JID,Enemy,88990
Nat King Cole,The Christmas Song (Merry Christmas To You),68942
Cardi B,Up,75231
Doja Cat,Need To Know,170595
Giveon,Heartbreak Anniversary,173702
Lewis Capaldi,Someone You Loved,216928
Lost Frequencies & Calum Scott,Where Are You Now,36755
Tate McRae,Greedy,131037
Gunna,Fukumean,193914
Olivia Rodrigo,Deja Vu,30098
Morgan Wallen,Thought You Should Know,226909
Joel Corry & MNEK,Head & Heart,276451
Kenya Grace,Strangers,199666
Rema,Calm Down,201525
Tate McRae,She's All I Wanna Be,96874
Morgan Wallen,Sand In My Boots,37288
Billie Eilish,Bad Guy,20180
Camila Cabello & Ed Sheeran,Bam Bam,5980
Eslabon Armado & Peso Pluma,Ella Baila Sola,126800
Rema & Selena Gomez,Calm Down,225125
Mariah Carey,All I Want For Christmas Is You,194459
Maroon 5 & Megan Thee Stallion,Beautiful Mistakes,244289
Doja Cat,Woman,258311
Trevor Daniel,Falling,156995
Lizzo,About Damn Time,133970
Tate McRae,She's All I Wanna Be,263948
AJR,Bang!,120202
Acraze & Cherish,Do It To It,192282
Billie Eilish,What Was I Made For?,247024
Arizona Zervas,Roxanne,248877
Justin Bieber,Ghost,228404
Rema,Calm Down,76470
Kodak Black,Super Gremlin,261716
Post Malone,Chemical,70265
Gunna,Fukumean,299724
Raye & 070 Shake,Escapism,73378
Justin Bieber,Ghost,125399
Powfu & Beabadoobee,Death Bed,213627
Dua Lipa,Don't Start Now,42933
Dove Cameron,Boyfriend,293291
Tate McRae,Greedy,200930
Stephen Sanchez,Until I Found You,137791
Luke Combs,Forever After All,239395
Justin Bieber & Daniel Caesar & Giveon,Peaches,53739
Sam Smith & Kim Petras,Unholy,236068
Tate McRae,She's All I Wanna Be,192880
Coi Leray,Players,161747
AJR,Bang!,150131
Raye & 070 Shake,Escapism,118452
Morgan Wallen,Last Night,289877
Billie Eilish,Bad Guy,8703
Lil Nas X,Montero (Call Me By Your Name),53879
Lil Mosey,Blueberry Faygo,195857
JVKE,golden hour,297708
Doja Cat,Woman,47685
Lizzo,About Damn Time,248482
Latto,Big Energy,234409
SZA,Kill Bill,253630
Rema & Selena Gomez,Calm Down,250675
Post Malone,Chemical,227378
Beyonce,Cuff It,137145
Adele,Easy On Me,86290
Saweetie & Doja Cat,Best Friend,1534
Em Beihold,Numb Little Bug,76359
Nathan Evans,Wellerman,1599
Tom Odell,Another Love,60187
Cole Swindell,She Had Me At Heads Carolina,208977
Billie Eilish,Happier Than Ever,72777
Internet Money & Gunna & Don Toliver & NAV,Lemonade,105021
Doja Cat & Nicki Minaj,Say So,57206
Bad Bunny & Jhay Cortez,Dakiti,212444
Nicky Youre & dazy,Sunroof,259501
Morgan Wallen,Wasted On You,225794
Eslabon Armado & Peso Pluma,Ella Baila Sola,126703
Surf Mesa & Emilee,ILY (I Love You Baby),228440
Dua Lipa & DaBaby,Levitating,194738
Gunna,Fukumean,181424
The Kid LAROI,Without You,7307
Chris Brown & Young Thug,Go Crazy,21691
Machine Gun Kelly & BLACKBEAR,My Ex's Best Friend,27032
Gabby Barrett & Charlie Puth,I Hope,186375
Billie Eilish,Bad Guy,242179
Burl Ives,A Holly Jolly Christmas,166528
David Kushner,Daylight,300000
Miley Cyrus,Midnight Sky,272759
Drake,Toosie Slide,23225
Glass Animals,Heat Waves,290874
Jawsh 685 & Jason Derulo,Savage Love (Laxed - Siren Beat),150422
Morgan Wallen,Last Night,3840
Miley Cyrus,Flowers,264414
Beyonce,Break My Soul,190577
Lil Tjay & 6LACK,Calling My Phone,5713
Carolina Gaitan, Mauro Castillo, Adassa, Rhenzy Feliz, Diane Guerrero, Stephanie Beatriz,We Don't Talk About Bruno,183925
PinkPantheress & Ice Spice,Boy's A Liar,Pt. 2,154913
The Weeknd & Ariana Grande,Save Your Tears,137030
Justin Bieber & Chance The Rapper,Holy,107836
Raye & 070 Shake,Escapism,156038
Olivia Rodrigo,Good 4 U,228651
Lewis Capaldi,Someone You Loved,77786
Harry Styles,Late Night Talking,243750
Kenya Grace,Strangers,177442
The Killers,Mr Brightside,252261
Ed Sheeran,Bad Habits,196691
